Time,Level,Qual,SNR,DL_bitrate,Video,Quality,Video Bytes Downloaded,Loaded Percentage,Eid,Date,quality_mapped
14:19:17,-114,-15,-3,1484,VMs0yEVC00A,large,0.443756217,44.4,22mn,3/22/24,480
14:19:18,-111,-15,-1,1175,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:19,-111,-15,-1,1887,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:20,-111,-14,0,1695,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:21,-111,-14,0,1629,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:22,-112,-14,-1,1497,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:23,-112,-14,-1,1233,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:24,-110,-14,0,1773,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:25,-108,-14,1,1466,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:26,-108,-14,0,1371,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:27,-108,-14,0,1693,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:28,-109,-15,-1,1485,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:29,-109,-15,-1,1281,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:30,-104,-14,1,1693,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:31,-104,-14,1,1497,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:32,-108,-14,-1,1532,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:33,-108,-14,-1,1279,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:34,-106,-13,2,1807,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:35,-106,-13,2,1462,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:36,-105.5,-13,2,1490,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:37,-105,-13,2,1302,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:38,-106,-13,1,1670,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:39,-106,-13,1,1338,VMs0yEVC00A,large,0.530136343,53,22mn,3/22/24,480
14:19:40,-105,-13,2,1657,VMs0yEVC00A,large,0.554694347,55.5,22mn,3/22/24,480
14:19:41,-105,-13,2,1462,VMs0yEVC00A,large,0.554694347,55.5,22mn,3/22/24,480
14:19:42,-106,-14,0,1479,VMs0yEVC00A,large,0.665632477,66.6,22mn,3/22/24,480
14:19:43,-106,-14,0,1623,VMs0yEVC00A,large,0.665632477,66.6,22mn,3/22/24,480
14:19:44,-103,-13,4,1371,VMs0yEVC00A,large,0.665632477,66.6,22mn,3/22/24,480
14:19:45,-103,-13,4,1710,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:19:46,-106,-14,0,1497,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:19:47,-106,-14,0,1302,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:19:48,-106,-14,0,1715,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:19:49,-106,-14,0,1600.5,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:19:50,-103,-13,3,1543,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:19:51,-103,-13,3,1256,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:19:52,-105,-13,2,1589,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:19:53,-105,-13,2,1508,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:19:54,-105.5,-13,1,1583,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:19:55,-106,-13,0,1087,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:19:56,-105,-14,1,1911,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:19:57,-105,-14,1,991,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:19:58,-105.5,-13.5,0.5,1508,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:19:59,-106,-13,0,1465,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:20:00,-107,-13,0,1543,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:20:01,-107,-13,0,1543,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:20:02,-106,-13,2,1474,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:20:03,-106,-13,2,1485.5,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:20:04,-109,-13,0,1164,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:20:05,-109,-13,0,1910,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:20:06,-100,-12,6,1440,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:20:07,-100,-12,6,1382,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:20:08,-101,-12,9,1646,VMs0yEVC00A,large,0.68160387,68.2,22mn,3/22/24,480
14:20:09,-101,-12,9,1475,VMs0yEVC00A,large,0.776570607,77.7,22mn,3/22/24,480
14:20:10,-102,-12,4,1542,VMs0yEVC00A,large,0.776570607,77.7,22mn,3/22/24,480
14:20:11,-102,-12,4,1515,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:12,-102,-12,4,1324,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:13,-103,-12,5,1681,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:14,-103,-12,5,1313,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:15,-103,-12,6,1603,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:16,-103,-12,6,1646,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:17,-100,-12,8,1509,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:18,-100,-12,8,1448,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:19,-100,-12,7,1362,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:20,-100,-12,7,1658,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:21,-102,-12,6,1565,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:22,-102,-12,6,1520,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:23,-100,-11,9,1532,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:24,-100,-11,9,1244,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:25,-100,-11,9,1600,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:26,-103,-12,8,1692,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:27,-103,-12,8,1359,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:28,-102,-12,7,1302,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:29,-102,-12,7,1840,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:30,-105,-12,6,1393,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:31,-105,-12,6,1577,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:32,-108,-13,0,1508,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:33,-108,-13,0,1520,VMs0yEVC00A,large,0.814137955,81.4,22mn,3/22/24,480
14:20:34,-106,-13,2,782,VMs0yEVC00A,large,0.887508736,88.8,22mn,3/22/24,480
14:20:35,-106,-13,2,2102,VMs0yEVC00A,large,0.887508736,88.8,22mn,3/22/24,480
14:20:36,-108,-13,2,1343,VMs0yEVC00A,large,0.887508736,88.8,22mn,3/22/24,480
14:20:37,-108,-13,2,1050.5,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:38,-106,-13,2,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:39,-106,-13,2,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:40,-110,-14,0,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:41,-110,-14,0,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:42,-107,-13,2,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:43,-107,-13,2,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:44,-109,-14,0,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:45,-109,-14,0,0,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:46,-107,-14,2,9,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:47,-107,-14,2,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:48,-104,-12,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:49,-104,-12,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:50,-104,-12,6,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:51,-104,-12,6,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:52,-105,-12,5,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:53,-105,-12,5,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:54,-106,-12,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:55,-106,-12,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:56,-108,-13,0,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:57,-108,-13,0,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:58,-107,-13,2,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:20:59,-107,-13,2,6,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:00,-107,-13,2,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:01,-107,-13,2,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:02,-112,-14,-3,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:03,-112,-14,-3,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:04,-109,-13,0,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:05,-109,-13,0,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:06,-107,-13,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:07,-107,-13,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:08,-104,-12,6,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:09,-104,-12,6,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:10,-103,-12,7,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:11,-103,-12,7,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:12,-106,-13,2,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:13,-106,-13,2,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:14,-111,-14,-1,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:15,-111,-14,-1,6,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:16,-107,-13,2,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:17,-107,-13,2,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:18,-109,-14,0,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:19,-109,-14,0,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:20,-107,-13,3,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:21,-107,-13,3,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:22,-109,-13,3,44,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:23,-109,-13,3,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:24,-110,-13,2,10,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:25,-110,-13,2,11,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:26,-106,-14,3,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:27,-106,-14,3,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:28,-104,-12,7,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:29,-104,-12,7,6,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:30,-104,-12,6,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:31,-104,-12,6,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:32,-105,-12,5,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:33,-105,-12,5,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:34,-105,-12,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:35,-105,-12,4,23,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:36,-106,-12,6,7,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:37,-106,-12,6,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:38,-108,-13,0,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:39,-108,-13,0,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:40,-108,-13,1,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:41,-108,-13,1,7,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:42,-106,-13,4,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:43,-106,-13,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:44,-104,-12,6,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:45,-104,-12,6,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:46,-105,-12,8,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:47,-105,-12,8,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:48,-110,-13,1,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:49,-110,-13,1,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:50,-106,-12,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:51,-106,-12,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:52,-107,-13,3,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:53,-107,-13,3,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:54,-106,-13,2,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:55,-106,-13,2,6,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:56,-106,-13,3,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:57,-106,-13,3,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:58,-106,-12,4,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:21:59,-106,-12,4,6,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:00,-105,-12,3,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:01,-105,-12,3,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:02,-105,-13,4,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:03,-105,-13,4,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:04,-105,-13,4,55,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:05,-107,-12,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:06,-107,-12,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:07,-107,-12,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:08,-107,-13,3,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:09,-107,-13,3,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:10,-106,-12,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:11,-106,-12,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:12,-107,-12,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:13,-107,-12,4,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:14,-105,-12,3,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:15,-105,-12,3,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:16,-108,-13,2,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:17,-108,-13,2,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:18,-107,-13,3,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:19,-107,-13,3,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:20,-104,-12,6,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:21,-104,-12,6,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:22,-105,-13,4,1649,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:23,-105,-13,4,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:24,-103,-12,5,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:25,-103,-12,5,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:26,-107,-14,1,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:27,-107,-14,1,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:28,-107,-13,3,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:29,-107,-13,3,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:30,-107,-13,3,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:31,-107,-13,3,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:32,-108,-14,0,11,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:33,-108,-14,0,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:34,-110,-14,0,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:35,-110,-14,0,24,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:36,-109,-14,0,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:37,-109,-14,0,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:38,-111,-14,-2,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:39,-111,-14,-2,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:40,-109,-14,0,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:41,-109,-14,0,3,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
14:22:42,-111,-13,0,4,VMs0yEVC00A,large,1,100,22mn,3/22/24,480
16:06:22,-99,-14,-2,40420,VMs0yEVC00A,hd2160,0.015091284,1.5,24m3,2/24/24,2160
16:06:23,-99.5,-16.5,-6.5,34207.5,VMs0yEVC00A,hd2160,0.017306348,1.7,24m3,2/24/24,2160
16:06:24,-100,-19,-11,24700.5,VMs0yEVC00A,hd2160,0.028991831,2.9,24m3,2/24/24,2160
16:06:25,-94.5,-16,-4,27990,VMs0yEVC00A,hd2160,0.031288251,3.1,24m3,2/24/24,2160
16:06:26,-89,-13,3,24288.5,VMs0yEVC00A,hd2160,0.037571047,3.8,24m3,2/24/24,2160
16:06:27,-91,-13,3,39883,VMs0yEVC00A,hd2160,0.037571047,3.8,24m3,2/24/24,2160
16:06:28,-93,-13,3,30909,VMs0yEVC00A,hd2160,0.052658632,5.3,24m3,2/24/24,2160
16:06:29,-91.5,-12.5,5.5,424,VMs0yEVC00A,hd2160,0.052658632,5.3,24m3,2/24/24,2160
16:06:30,-90,-12,8,5676,VMs0yEVC00A,hd1440,0.056800322,5.7,24m3,2/24/24,1440
16:06:31,-94,-12,6,35444,VMs0yEVC00A,hd1440,0.056800322,5.7,24m3,2/24/24,1440
16:06:32,-94,-12,6,18475,VMs0yEVC00A,hd1440,0.068929558,6.9,24m3,2/24/24,1440
16:06:33,-93,-12,7,3,VMs0yEVC00A,hd1440,0.068929558,6.9,24m3,2/24/24,1440
16:06:34,-93,-12,7,3.5,VMs0yEVC00A,hd1440,0.068929558,6.9,24m3,2/24/24,1440
16:06:35,-92.5,-12,6.5,12893,VMs0yEVC00A,hd1440,0.068929558,6.9,24m3,2/24/24,1440
16:06:36,-92,-12,6,9648,VMs0yEVC00A,hd1440,0.085644236,8.6,24m3,2/24/24,1440
16:06:37,-89.5,-11.5,8,4825.5,VMs0yEVC00A,hd1440,0.085644236,8.6,24m3,2/24/24,1440
16:06:38,-87,-11,10,6,VMs0yEVC00A,hd1440,0.085644236,8.6,24m3,2/24/24,1440
16:06:39,-88.5,-11,11.5,5620,VMs0yEVC00A,hd1440,0.085644236,8.6,24m3,2/24/24,1440
16:06:40,-90,-11,13,8247,VMs0yEVC00A,hd1440,0.094667204,9.5,24m3,2/24/24,1440
16:06:41,-88,-11,14.5,22918,VMs0yEVC00A,hd2160,0.094667204,9.5,24m3,2/24/24,2160
16:06:42,-86,-11,16,35067,VMs0yEVC00A,hd2160,0.113600645,11.4,24m3,2/24/24,2160
16:06:43,-87,-11,16,5,VMs0yEVC00A,hd2160,0.113600645,11.4,24m3,2/24/24,2160
16:06:44,-87,-11,16,4,VMs0yEVC00A,hd2160,0.113600645,11.4,24m3,2/24/24,2160
16:06:45,-87,-11,16,4,VMs0yEVC00A,hd2160,0.113600645,11.4,24m3,2/24/24,2160
16:06:46,-87,-11,16,4,VMs0yEVC00A,hd2160,0.113600645,11.4,24m3,2/24/24,2160
16:06:47,-89,-11,16,3,VMs0yEVC00A,hd2160,0.132534086,13.3,24m3,2/24/24,2160
16:06:48,-89,-11,16,6,VMs0yEVC00A,hd2160,0.132534086,13.3,24m3,2/24/24,2160
16:06:49,-91,-11,15,3,VMs0yEVC00A,hd2160,0.132534086,13.3,24m3,2/24/24,2160
16:06:50,-91,-11,15,159,VMs0yEVC00A,hd2160,0.132534086,13.3,24m3,2/24/24,2160
16:06:51,-90,-11,16,19336,VMs0yEVC00A,hd2160,0.132534086,13.3,24m3,2/24/24,2160
16:06:52,-90,-11,16,53136,VMs0yEVC00A,hd2160,0.132534086,13.3,24m3,2/24/24,2160
16:06:53,-89,-11,14,7618,VMs0yEVC00A,hd2160,0.151467527,15.1,24m3,2/24/24,2160
16:06:54,-89,-11,14,3,VMs0yEVC00A,hd2160,0.151467527,15.1,24m3,2/24/24,2160
16:06:55,-89,-11,16,3,VMs0yEVC00A,hd2160,0.151467527,15.1,24m3,2/24/24,2160
16:06:56,-89,-11,16,1674,VMs0yEVC00A,hd2160,0.151467527,15.1,24m3,2/24/24,2160
16:06:57,-89,-11,16,62580,VMs0yEVC00A,hd2160,0.151467527,15.1,24m3,2/24/24,2160
16:06:58,-89,-11,16,2560,VMs0yEVC00A,hd2160,0.170400967,17,24m3,2/24/24,2160
16:06:59,-88,-11,17,3,VMs0yEVC00A,hd2160,0.170400967,17,24m3,2/24/24,2160
16:07:00,-88,-11,17,3,VMs0yEVC00A,hd2160,0.170400967,17,24m3,2/24/24,2160
16:07:01,-89,-11,16,5,VMs0yEVC00A,hd2160,0.170400967,17,24m3,2/24/24,2160
16:07:02,-89,-11,16,52131,VMs0yEVC00A,hd2160,0.170400967,17,24m3,2/24/24,2160
16:07:03,-88,-11,17,27069,VMs0yEVC00A,hd2160,0.187559398,18.8,24m3,2/24/24,2160
16:07:04,-88,-11,17,3,VMs0yEVC00A,hd2160,0.187559398,18.8,24m3,2/24/24,2160
16:07:05,-88,-11,17,3,VMs0yEVC00A,hd2160,0.187559398,18.8,24m3,2/24/24,2160
16:07:06,-88,-11,17,26096,VMs0yEVC00A,hd2160,0.187559398,18.8,24m3,2/24/24,2160
16:07:07,-87,-11,16,53169,VMs0yEVC00A,hd2160,0.187559398,18.8,24m3,2/24/24,2160
16:07:08,-87,-11,16,4,VMs0yEVC00A,hd2160,0.203682406,20.4,24m3,2/24/24,2160
16:07:09,-88,-11,16,3,VMs0yEVC00A,hd2160,0.203682406,20.4,24m3,2/24/24,2160
16:07:10,-88,-11,16,5,VMs0yEVC00A,hd2160,0.203682406,20.4,24m3,2/24/24,2160
16:07:11,-88,-11,19,50145,VMs0yEVC00A,hd2160,0.203682406,20.4,24m3,2/24/24,2160
16:07:12,-88,-11,19,29844,VMs0yEVC00A,hd2160,0.203682406,20.4,24m3,2/24/24,2160
16:07:13,-88,-11,18,4,VMs0yEVC00A,hd2160,0.214480384,21.4,24m3,2/24/24,2160
16:07:14,-88,-11,18,9431,VMs0yEVC00A,hd2160,0.214480384,21.4,24m3,2/24/24,2160
16:07:15,-88,-11,18,43924,VMs0yEVC00A,hd2160,0.214480384,21.4,24m3,2/24/24,2160
16:07:16,-88,-11,18,26226,VMs0yEVC00A,hd2160,0.22720129,22.7,24m3,2/24/24,2160
16:07:17,-88,-11,18,53746,VMs0yEVC00A,hd2160,0.22720129,22.7,24m3,2/24/24,2160
16:07:18,-88,-11,18,20078,VMs0yEVC00A,hd2160,0.22720129,22.7,24m3,2/24/24,2160
16:07:19,-87,-11,17,4,VMs0yEVC00A,hd2160,0.22720129,22.7,24m3,2/24/24,2160
16:07:20,-87,-11,17,135,VMs0yEVC00A,hd2160,0.22720129,22.7,24m3,2/24/24,2160
16:07:21,-87,-11,17,3,VMs0yEVC00A,hd2160,0.22720129,22.7,24m3,2/24/24,2160
16:07:22,-87,-11,17,33649,VMs0yEVC00A,hd2160,0.243176381,24.3,24m3,2/24/24,2160
16:07:23,-88,-11,17,44856,VMs0yEVC00A,hd2160,0.243176381,24.3,24m3,2/24/24,2160
16:07:24,-88,-11,17,2208,VMs0yEVC00A,hd2160,0.246134731,24.6,24m3,2/24/24,2160
16:07:26,-90,-11,17,7,VMs0yEVC00A,hd2160,0.246134731,24.6,24m3,2/24/24,2160
16:07:27,-90,-11,17,67,VMs0yEVC00A,hd2160,0.259743141,26,24m3,2/24/24,2160
16:07:28,-89,-11,17,9652,VMs0yEVC00A,hd2160,0.259743141,26,24m3,2/24/24,2160
16:07:29,-89,-11,17.5,35183,VMs0yEVC00A,hd2160,0.276091724,27.6,24m3,2/24/24,2160
16:07:31,-89,-11,18,103,VMs0yEVC00A,hd2160,0.278084912,27.8,24m3,2/24/24,2160
16:07:32,-89,-11,17,51830,VMs0yEVC00A,hd2160,0.299532951,30,24m3,2/24/24,2160
16:07:33,-89,-11,17,28780,VMs0yEVC00A,hd2160,0.299532951,30,24m3,2/24/24,2160
16:07:34,-88,-11,17,54,VMs0yEVC00A,hd2160,0.299532951,30,24m3,2/24/24,2160
16:07:35,-88,-11,17,25,VMs0yEVC00A,hd2160,0.299532951,30,24m3,2/24/24,2160
16:07:36,-87,-11,16,3,VMs0yEVC00A,hd2160,0.299532951,30,24m3,2/24/24,2160
