Time,Level,Qual,SNR,DL_bitrate,Video,Quality,Video Bytes Downloaded,Loaded Percentage,Eid,Date,quality_mapped
18:01:58,-116.0,-17.0,-5.0,2088.0,Baur2Ypgd60,large,0.0215720622,2.2,12iy,2024-03-12,480
18:01:59,-116.0,-17.0,-5.0,1163.0,Baur2Ypgd60,large,0.04030916215,4.0,12iy,2024-03-12,480
18:02:00,-117.0,-17.0,-5.0,1847.0,Baur2Ypgd60,large,0.04623769768,4.6,12iy,2024-03-12,480
18:02:01,-117.0,-17.0,-5.0,1041.0,Baur2Ypgd60,large,0.04623769768,4.6,12iy,2024-03-12,480
18:02:02,-117.0,-16.0,-3.0,1860.0,Baur2Ypgd60,large,0.04623769768,4.6,12iy,2024-03-12,480
18:02:03,-117.0,-16.0,-3.0,1651.0,Baur2Ypgd60,large,0.07300149799,7.3,12iy,2024-03-12,480
18:02:04,-116.0,-18.0,-8.0,1478.0,Baur2Ypgd60,large,0.09882844331,9.9,12iy,2024-03-12,480
18:02:05,-116.0,-18.0,-8.0,1623.0,Baur2Ypgd60,large,0.09882844331,9.9,12iy,2024-03-12,480
18:02:06,-117.0,-18.0,-6.0,1593.0,Baur2Ypgd60,large,0.1081091631,10.8,12iy,2024-03-12,480
18:02:07,-117.0,-18.0,-6.0,1059.0,Baur2Ypgd60,large,0.1081091631,10.8,12iy,2024-03-12,480
18:02:08,-114.0,-18.0,-5.0,1322.0,Baur2Ypgd60,large,0.1081091631,10.8,12iy,2024-03-12,480
18:02:09,-114.0,-18.0,-5.0,835.0,Baur2Ypgd60,large,0.1081091631,10.8,12iy,2024-03-12,480
18:02:10,-118.0,-17.0,-5.0,1993.0,Baur2Ypgd60,large,0.1081091631,10.8,12iy,2024-03-12,480
18:02:11,-118.0,-17.0,-5.0,2272.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:12,-116.0,-16.0,-4.0,1438.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:13,-116.0,-16.0,-4.0,1437.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:15,-114.0,-14.0,0.0,1652.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:16,-114.0,-14.0,0.0,1286.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:17,-116.0,-14.0,-1.0,1450.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:18,-116.0,-14.0,-1.0,1079.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:19,-115.0,-14.0,-1.0,2072.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:20,-115.0,-14.0,-1.0,1283.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:21,-115.0,-14.0,0.0,1672.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:22,-115.0,-14.0,0.0,1692.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:23,-115.0,-18.0,-6.0,1324.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:24,-115.0,-18.0,-6.0,1362.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:25,-117.0,-16.0,-3.0,1161.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:26,-117.0,-16.0,-3.0,1696.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:27,-116.0,-16.0,-3.0,2059.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:28,-116.0,-16.0,-3.0,1560.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:29,-115.0,-17.0,-6.0,1436.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:30,-115.0,-17.0,-6.0,1597.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:31,-118.0,-19.0,-8.0,1519.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:32,-118.0,-19.0,-8.0,1519.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:33,-85.0,-12.0,7.0,1488.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:34,-85.0,-12.0,7.0,1489.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:35,-82.0,-12.0,6.0,1581.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:36,-82.0,-12.0,6.0,1417.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:37,-107.0,-15.0,5.0,1399.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:38,-107.0,-15.0,5.0,1713.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:39,-108.0,-13.0,1.0,1509.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:40,-108.0,-13.0,1.0,1458.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:41,-108.0,-12.0,5.0,1489.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:42,-108.0,-12.0,5.0,1559.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:43,-108.0,-12.0,5.0,1459.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:44,-108.0,-12.0,5.0,1622.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:45,-107.0,-12.0,7.0,1509.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:46,-107.0,-12.0,7.0,1427.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:47,-107.0,-12.0,7.0,1468.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:48,-107.0,-12.0,7.0,1601.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:49,-106.0,-12.0,7.0,1545.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:50,-106.0,-12.0,7.0,1376.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:51,-106.0,-12.0,7.0,1457.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:52,-106.0,-12.0,7.0,1724.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:53,-106.0,-12.0,7.0,1427.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:54,-106.0,-12.0,7.0,1417.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:55,-106.0,-12.0,7.0,1396.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:56,-106.0,-12.0,7.0,1428.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:57,-106.0,-12.0,7.0,1836.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:58,-106.0,-12.0,7.0,1511.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:02:59,-106.0,-12.0,7.0,1571.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:00,-106.0,-12.0,7.0,1201.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:01,-106.0,-12.0,7.0,1806.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:02,-106.0,-12.0,7.0,1488.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:03,-106.0,-12.0,7.0,1509.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:04,-106.0,-12.0,7.0,1417.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:05,-106.0,-12.0,7.0,1591.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:06,-106.0,-12.0,7.0,1519.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:07,-108.0,-12.0,6.0,1238.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:08,-104.0,-13.0,2.0,1714.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:09,-113.0,-19.0,-9.0,1489.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:10,-113.0,-19.0,-9.0,1366.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:11,-103.0,-14.0,0.0,1581.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:12,-103.0,-14.0,0.0,1553.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:13,-102.0,-14.0,0.0,1488.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:14,-102.0,-14.0,0.0,1284.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:15,-105.0,-14.0,-1.0,1837.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:16,-105.0,-14.0,-1.0,1509.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:17,-103.0,-14.0,-1.0,874.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:18,-103.0,-14.0,-1.0,1642.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:19,-103.0,-14.0,-1.0,2004.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:20,-103.0,-14.0,-1.0,1038.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:21,-103.0,-15.0,-2.0,1980.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:22,-103.0,-15.0,-2.0,1376.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:23,-103.0,-15.0,-3.0,1652.0,Baur2Ypgd60,hd2160,0.0,0.0,12iy,2024-03-12,2160
18:03:24,-103.0,-15.0,-3.0,1406.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:25,-104.0,-15.0,-3.0,1554.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:26,-104.0,-15.0,-3.0,1519.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:27,-103.0,-15.0,-2.0,1093.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:28,-103.0,-15.0,-2.0,1969.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:29,-104.0,-15.0,-2.0,1274.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:30,-104.0,-15.0,-2.0,1673.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:31,-104.0,-15.0,-2.0,1571.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:32,-103.0,-15.0,-2.0,1366.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:33,-103.0,-15.0,-2.0,1560.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:34,-103.0,-14.0,-1.0,1611.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:35,-103.0,-14.0,-1.0,1181.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:36,-102.0,-15.0,-2.0,1672.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:37,-102.0,-15.0,-2.0,1520.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:38,-103.0,-15.0,-2.0,1408.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:39,-103.0,-15.0,-2.0,1683.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:40,-103.0,-15.0,-1.0,1165.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:41,-103.0,-15.0,-1.0,1560.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:42,-102.0,-15.0,-3.0,1884.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:43,-102.0,-15.0,-3.0,1151.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:44,-102.0,-15.0,-4.0,1857.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:45,-102.0,-15.0,-4.0,1297.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:46,-101.0,-15.0,-2.0,1283.0,Baur2Ypgd60,hd1440,0.0,0.0,12iy,2024-03-12,1440
18:03:47,-101.0,-15.0,-2.0,1926.0,Baur2Ypgd60,medium,0.0,0.0,12iy,2024-03-12,360
18:03:48,-102.0,-15.0,-2.0,1202.0,Baur2Ypgd60,medium,0.1266292683,12.7,12iy,2024-03-12,360
18:03:49,-102.0,-15.0,-2.0,1512.0,Baur2Ypgd60,medium,0.1350926829,13.5,12iy,2024-03-12,360
18:03:50,-102.0,-15.0,-2.0,1802.0,Baur2Ypgd60,medium,0.1455073171,14.6,12iy,2024-03-12,360
18:03:51,-102.0,-15.0,-2.0,1369.0,Baur2Ypgd60,medium,0.1583463415,15.8,12iy,2024-03-12,360
18:03:52,-103.0,-15.0,-2.0,1286.0,Baur2Ypgd60,medium,0.1692731707,16.9,12iy,2024-03-12,360
18:03:53,-103.0,-15.0,-2.0,1877.0,Baur2Ypgd60,medium,0.1692731707,16.9,12iy,2024-03-12,360
18:03:54,-103.0,-15.0,-3.0,1190.0,Baur2Ypgd60,medium,0.1692731707,16.9,12iy,2024-03-12,360
18:03:55,-103.0,-15.0,-3.0,1028.0,Baur2Ypgd60,medium,0.1692731707,16.9,12iy,2024-03-12,360
18:03:56,-111.0,-14.0,-2.0,967.0,Baur2Ypgd60,medium,0.2229853659,22.3,12iy,2024-03-12,360
18:03:57,-111.0,-14.0,-2.0,2816.0,Baur2Ypgd60,medium,0.2229853659,22.3,12iy,2024-03-12,360
18:03:58,-111.0,-15.0,-2.0,1346.0,Baur2Ypgd60,medium,0.2229853659,22.3,12iy,2024-03-12,360
18:03:59,-111.0,-15.0,-2.0,1486.0,Baur2Ypgd60,medium,0.2229853659,22.3,12iy,2024-03-12,360
18:04:00,-111.0,-15.0,-2.0,1728.0,Baur2Ypgd60,medium,0.2229853659,22.3,12iy,2024-03-12,360
18:04:01,-109.0,-14.0,0.0,1515.0,Baur2Ypgd60,medium,0.2298585366,23.0,12iy,2024-03-12,360
18:04:02,-109.0,-14.0,0.0,927.0,Baur2Ypgd60,medium,0.2298585366,23.0,12iy,2024-03-12,360
18:04:03,-108.0,-13.0,2.0,2070.0,Baur2Ypgd60,medium,0.292395122,29.2,12iy,2024-03-12,360
18:04:04,-108.0,-13.0,2.0,1106.0,Baur2Ypgd60,medium,0.3134829268,31.3,12iy,2024-03-12,360
18:04:05,-110.0,-13.0,0.0,1877.0,Baur2Ypgd60,medium,0.3134829268,31.3,12iy,2024-03-12,360
18:04:06,-110.0,-13.0,0.0,1294.0,Baur2Ypgd60,medium,0.3134829268,31.3,12iy,2024-03-12,360
18:04:07,-109.0,-13.0,2.0,1744.0,Baur2Ypgd60,medium,0.3134829268,31.3,12iy,2024-03-12,360
18:04:08,-109.0,-13.0,2.0,1519.0,Baur2Ypgd60,medium,0.3134829268,31.3,12iy,2024-03-12,360
18:04:09,-111.0,-14.0,0.0,1513.0,Baur2Ypgd60,medium,0.3134829268,31.3,12iy,2024-03-12,360
18:04:10,-111.0,-14.0,0.0,1468.0,Baur2Ypgd60,medium,0.3134829268,31.3,12iy,2024-03-12,360
18:04:11,-109.0,-14.0,0.0,1509.0,Baur2Ypgd60,medium,0.3134829268,31.3,12iy,2024-03-12,360
18:04:12,-109.0,-14.0,0.0,1519.0,Baur2Ypgd60,medium,0.3134829268,31.3,12iy,2024-03-12,360
18:04:13,-109.0,-13.0,0.0,1509.0,Baur2Ypgd60,medium,0.3896585366,39.0,12iy,2024-03-12,360
18:04:14,-109.0,-13.0,0.0,1502.0,Baur2Ypgd60,medium,0.3902487805,39.0,12iy,2024-03-12,360
18:04:15,-109.0,-13.0,1.0,989.0,Baur2Ypgd60,medium,0.3902487805,39.0,12iy,2024-03-12,360
18:04:16,-109.0,-13.0,1.0,3.0,Baur2Ypgd60,medium,0.4043073171,40.4,12iy,2024-03-12,360
18:04:17,-111.0,-14.0,-2.0,3.0,Baur2Ypgd60,medium,0.4043073171,40.4,12iy,2024-03-12,360
18:04:18,-111.0,-14.0,-2.0,3.0,Baur2Ypgd60,medium,0.4306731707,43.1,12iy,2024-03-12,360
18:04:19,-110.0,-14.0,-1.0,4.0,Baur2Ypgd60,medium,0.4306731707,43.1,12iy,2024-03-12,360
18:04:20,-110.0,-14.0,-1.0,3.0,Baur2Ypgd60,medium,0.4306731707,43.1,12iy,2024-03-12,360
18:04:21,-109.0,-13.0,0.0,3.0,Baur2Ypgd60,medium,0.4306731707,43.1,12iy,2024-03-12,360
18:04:22,-109.0,-13.0,0.0,3.0,Baur2Ypgd60,medium,0.4306731707,43.1,12iy,2024-03-12,360
18:04:23,-108.0,-13.0,1.0,3.0,Baur2Ypgd60,medium,0.4534585366,45.3,12iy,2024-03-12,360
18:04:24,-108.0,-13.0,1.0,10.0,Baur2Ypgd60,medium,0.4534585366,45.3,12iy,2024-03-12,360
18:04:25,-111.0,-14.0,-1.0,242.0,Baur2Ypgd60,medium,0.4534585366,45.3,12iy,2024-03-12,360
18:04:26,-111.0,-14.0,-1.0,6.0,Baur2Ypgd60,medium,0.4534585366,45.3,12iy,2024-03-12,360
18:04:27,-108.0,-13.0,1.0,2011.0,Baur2Ypgd60,medium,0.4534585366,45.3,12iy,2024-03-12,360
18:04:28,-108.0,-13.0,1.0,2451.0,Baur2Ypgd60,medium,0.4534585366,45.3,12iy,2024-03-12,360
18:04:29,-110.0,-14.0,-1.0,1539.0,Baur2Ypgd60,medium,0.4534585366,45.3,12iy,2024-03-12,360
18:04:30,-110.0,-14.0,-1.0,1489.0,Baur2Ypgd60,medium,0.4534585366,45.3,12iy,2024-03-12,360
18:04:31,-111.0,-14.0,0.0,1498.0,Baur2Ypgd60,medium,0.4534585366,45.3,12iy,2024-03-12,360
18:04:32,-111.0,-14.0,0.0,1519.0,Baur2Ypgd60,medium,0.4534585366,45.3,12iy,2024-03-12,360
18:04:33,-111.0,-14.0,-2.0,1396.0,Baur2Ypgd60,medium,0.4534585366,45.3,12iy,2024-03-12,360
18:04:34,-111.0,-14.0,-2.0,1550.0,Baur2Ypgd60,medium,0.4534585366,45.3,12iy,2024-03-12,360
18:04:35,-110.0,-14.0,-1.0,1367.0,Baur2Ypgd60,medium,0.4534585366,45.3,12iy,2024-03-12,360
18:04:36,-110.0,-14.0,-1.0,1356.0,Baur2Ypgd60,medium,0.4534585366,45.3,12iy,2024-03-12,360
18:04:37,-109.0,-13.0,1.0,1867.0,Baur2Ypgd60,medium,0.513195122,51.3,12iy,2024-03-12,360
18:04:38,-109.0,-13.0,1.0,1253.0,Baur2Ypgd60,medium,0.513195122,51.3,12iy,2024-03-12,360
18:04:39,-108.0,-13.0,1.0,1799.0,Baur2Ypgd60,medium,0.5472097561,54.7,12iy,2024-03-12,360
18:04:40,-108.0,-13.0,1.0,1499.0,Baur2Ypgd60,medium,0.5472097561,54.7,12iy,2024-03-12,360
18:04:41,-109.0,-13.0,0.0,1427.0,Baur2Ypgd60,medium,0.5472097561,54.7,12iy,2024-03-12,360
18:04:42,-109.0,-13.0,0.0,183.0,Baur2Ypgd60,medium,0.5472097561,54.7,12iy,2024-03-12,360
18:04:43,-108.0,-13.0,1.0,3.0,Baur2Ypgd60,medium,0.5472097561,54.7,12iy,2024-03-12,360
18:04:44,-108.0,-13.0,1.0,3.0,Baur2Ypgd60,medium,0.5472097561,54.7,12iy,2024-03-12,360
18:04:45,-108.0,-13.0,1.0,4.0,Baur2Ypgd60,medium,0.5472097561,54.7,12iy,2024-03-12,360
18:04:46,-108.0,-13.0,1.0,4.0,Baur2Ypgd60,medium,0.5721170732,57.2,12iy,2024-03-12,360
18:04:47,-108.0,-13.0,1.0,3.0,Baur2Ypgd60,medium,0.5721170732,57.2,12iy,2024-03-12,360
18:04:48,-108.0,-13.0,1.0,4.0,Baur2Ypgd60,medium,0.5721170732,57.2,12iy,2024-03-12,360
18:04:49,-108.0,-13.0,1.0,3.0,Baur2Ypgd60,medium,0.5721170732,57.2,12iy,2024-03-12,360
18:04:50,-108.0,-13.0,1.0,5.0,Baur2Ypgd60,medium,0.5721170732,57.2,12iy,2024-03-12,360
18:04:51,-108.0,-13.0,1.0,6.0,Baur2Ypgd60,medium,0.5721170732,57.2,12iy,2024-03-12,360
18:04:52,-108.0,-13.0,1.0,3.0,Baur2Ypgd60,medium,0.603204878,60.3,12iy,2024-03-12,360
18:04:53,-108.0,-13.0,1.0,6.0,Baur2Ypgd60,medium,0.603204878,60.3,12iy,2024-03-12,360
18:04:54,-108.0,-13.0,1.0,7.0,Baur2Ypgd60,medium,0.603204878,60.3,12iy,2024-03-12,360
18:04:55,-107.0,-13.0,1.0,3.0,Baur2Ypgd60,medium,0.603204878,60.3,12iy,2024-03-12,360
18:04:56,-107.0,-13.0,1.0,7.0,Baur2Ypgd60,medium,0.603204878,60.3,12iy,2024-03-12,360
18:04:57,-108.0,-13.0,2.0,4.0,Baur2Ypgd60,medium,0.603204878,60.3,12iy,2024-03-12,360
18:04:58,-108.0,-13.0,2.0,3.0,Baur2Ypgd60,medium,0.6372195122,63.7,12iy,2024-03-12,360
18:04:59,-109.0,-13.0,1.0,3.0,Baur2Ypgd60,medium,0.6372195122,63.7,12iy,2024-03-12,360
18:05:00,-109.0,-13.0,1.0,3.0,Baur2Ypgd60,medium,0.6372195122,63.7,12iy,2024-03-12,360
18:05:01,-108.0,-13.0,1.0,3.0,Baur2Ypgd60,medium,0.6372195122,63.7,12iy,2024-03-12,360
18:05:02,-108.0,-13.0,1.0,4.0,Baur2Ypgd60,medium,0.6372195122,63.7,12iy,2024-03-12,360
18:05:03,-108.0,-13.0,1.0,6.0,Baur2Ypgd60,medium,0.6372195122,63.7,12iy,2024-03-12,360
18:05:04,-108.0,-13.0,1.0,3.0,Baur2Ypgd60,medium,0.6372195122,63.7,12iy,2024-03-12,360
18:05:05,-109.0,-13.0,0.0,3.0,Baur2Ypgd60,medium,0.6518731707,65.2,12iy,2024-03-12,360
18:05:06,-109.0,-13.0,0.0,3.0,Baur2Ypgd60,medium,0.6518731707,65.2,12iy,2024-03-12,360
18:05:07,-108.0,-13.0,0.0,5.0,Baur2Ypgd60,medium,0.6518731707,65.2,12iy,2024-03-12,360
18:05:08,-108.0,-13.0,0.0,4.0,Baur2Ypgd60,medium,0.6753073171,67.5,12iy,2024-03-12,360
18:05:09,-108.0,-13.0,2.0,24.0,Baur2Ypgd60,medium,0.6753073171,67.5,12iy,2024-03-12,360
18:05:10,-108.0,-13.0,2.0,3.0,Baur2Ypgd60,medium,0.6753073171,67.5,12iy,2024-03-12,360
18:05:11,-109.0,-13.0,0.0,3.0,Baur2Ypgd60,medium,0.6753073171,67.5,12iy,2024-03-12,360
18:05:12,-109.0,-13.0,0.0,3.0,Baur2Ypgd60,medium,0.6753073171,67.5,12iy,2024-03-12,360
18:05:13,-109.0,-13.0,0.0,4.0,Baur2Ypgd60,medium,0.7023268293,70.2,12iy,2024-03-12,360
18:05:14,-109.0,-13.0,0.0,4.0,Baur2Ypgd60,medium,0.7023268293,70.2,12iy,2024-03-12,360
18:05:15,-109.0,-13.0,0.0,3.0,Baur2Ypgd60,medium,0.7023268293,70.2,12iy,2024-03-12,360
18:05:16,-109.0,-13.0,0.0,3.0,Baur2Ypgd60,medium,0.7023268293,70.2,12iy,2024-03-12,360
18:05:17,-108.0,-13.0,0.0,3.0,Baur2Ypgd60,medium,0.7023268293,70.2,12iy,2024-03-12,360
18:05:18,-108.0,-13.0,0.0,1987.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:19,-109.0,-13.0,0.0,1949.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:20,-109.0,-13.0,0.0,1714.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:21,-109.0,-13.0,0.0,1481.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:22,-109.0,-13.0,0.0,1416.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:23,-109.0,-13.0,0.0,1652.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:24,-109.0,-13.0,0.0,1539.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:25,-109.0,-13.0,0.0,1521.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:26,-109.0,-13.0,0.0,1376.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:27,-109.0,-13.0,1.0,1550.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:28,-109.0,-13.0,1.0,1529.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:29,-109.0,-13.0,0.0,1539.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:30,-109.0,-13.0,0.0,1439.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:31,-108.0,-13.0,2.0,1540.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:32,-108.0,-13.0,2.0,1549.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:33,-107.0,-13.0,2.0,1317.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:34,-107.0,-13.0,2.0,1683.0,Baur2Ypgd60,large,0.7023268293,70.2,12iy,2024-03-12,480
18:05:35,-107.0,-13.0,2.0,1399.0,Baur2Ypgd60,large,0.8136585366,81.4,12iy,2024-03-12,480
18:05:36,-107.0,-13.0,2.0,1519.0,Baur2Ypgd60,large,0.8136585366,81.4,12iy,2024-03-12,480
18:05:37,-110.0,-14.0,0.0,1458.0,Baur2Ypgd60,large,0.8136585366,81.4,12iy,2024-03-12,480
18:05:38,-110.0,-14.0,0.0,789.0,Baur2Ypgd60,large,0.8136585366,81.4,12iy,2024-03-12,480
18:05:39,-107.0,-13.0,2.0,3.0,Baur2Ypgd60,large,0.8136585366,81.4,12iy,2024-03-12,480
